Algorithm	Rank	Accuracy	Non-word Length	Corpus
Random Forest	20	0.7719298245614035	6	Aspell
Random Forest	30	0.7719298245614035	6	Aspell
Random Forest	40	0.7719298245614035	6	Aspell
Random Forest	50	0.7719298245614035	6	Aspell
Random Forest	60	0.7719298245614035	6	Aspell
Random Forest	70	0.7719298245614035	6	Aspell
Random Forest	80	0.7719298245614035	6	Aspell
Random Forest	90	0.7719298245614035	6	Aspell
Random Forest	100	0.7719298245614035	6	Aspell
Random Forest	1	0.5584415584415584	7	Aspell
Random Forest	2	0.6883116883116883	7	Aspell
Random Forest	3	0.7402597402597403	7	Aspell
Random Forest	4	0.7402597402597403	7	Aspell
Random Forest	5	0.7402597402597403	7	Aspell
Random Forest	6	0.7792207792207793	7	Aspell
Random Forest	7	0.8051948051948052	7	Aspell
Random Forest	8	0.8181818181818182	7	Aspell
Random Forest	9	0.8181818181818182	7	Aspell
Random Forest	10	0.8181818181818182	7	Aspell
Random Forest	20	0.8181818181818182	7	Aspell
Random Forest	30	0.8181818181818182	7	Aspell
Random Forest	40	0.8181818181818182	7	Aspell
Random Forest	50	0.8181818181818182	7	Aspell
Random Forest	60	0.8181818181818182	7	Aspell
Random Forest	70	0.8181818181818182	7	Aspell
Random Forest	80	0.8181818181818182	7	Aspell
Random Forest	90	0.8181818181818182	7	Aspell
Random Forest	100	0.8181818181818182	7	Aspell
Random Forest	1	0.6619718309859155	8	Aspell
Random Forest	2	0.7887323943661971	8	Aspell
Random Forest	3	0.8028169014084507	8	Aspell
Random Forest	4	0.8309859154929577	8	Aspell
Random Forest	5	0.8450704225352113	8	Aspell
Random Forest	6	0.8591549295774648	8	Aspell
Random Forest	7	0.8591549295774648	8	Aspell
Random Forest	8	0.8591549295774648	8	Aspell
Random Forest	9	0.8591549295774648	8	Aspell
Random Forest	10	0.8732394366197183	8	Aspell
Random Forest	20	0.8732394366197183	8	Aspell
Random Forest	30	0.8732394366197183	8	Aspell
Random Forest	40	0.8732394366197183	8	Aspell
Random Forest	50	0.8732394366197183	8	Aspell
Random Forest	60	0.8732394366197183	8	Aspell
Random Forest	70	0.8732394366197183	8	Aspell
Random Forest	80	0.8732394366197183	8	Aspell
Random Forest	90	0.8732394366197183	8	Aspell
Random Forest	100	0.8732394366197183	8	Aspell
Random Forest	1	0.7666666666666667	9	Aspell
Random Forest	2	0.9	9	Aspell
Random Forest	3	0.9	9	Aspell
Random Forest	4	0.9	9	Aspell
Random Forest	5	0.9166666666666666	9	Aspell
Random Forest	6	0.95	9	Aspell
Random Forest	7	0.95	9	Aspell
Random Forest	8	0.95	9	Aspell
Random Forest	9	0.95	9	Aspell
Random Forest	10	0.95	9	Aspell
Random Forest	20	0.95	9	Aspell
Random Forest	30	0.95	9	Aspell
Random Forest	40	0.95	9	Aspell
Random Forest	50	0.95	9	Aspell
Random Forest	60	0.95	9	Aspell
Random Forest	70	0.95	9	Aspell
Random Forest	80	0.95	9	Aspell
Random Forest	90	0.95	9	Aspell
Random Forest	100	0.95	9	Aspell
Random Forest	1	0.8	10	Aspell
Random Forest	2	0.8615384615384616	10	Aspell
Random Forest	3	0.8923076923076924	10	Aspell
Random Forest	4	0.9230769230769231	10	Aspell
Random Forest	5	0.9230769230769231	10	Aspell
Random Forest	6	0.9230769230769231	10	Aspell
Random Forest	7	0.9230769230769231	10	Aspell
Random Forest	8	0.9230769230769231	10	Aspell
Random Forest	9	0.9230769230769231	10	Aspell
Random Forest	10	0.9230769230769231	10	Aspell
Random Forest	20	0.9230769230769231	10	Aspell
Random Forest	30	0.9230769230769231	10	Aspell
Random Forest	40	0.9230769230769231	10	Aspell
Random Forest	50	0.9230769230769231	10	Aspell
Random Forest	60	0.9230769230769231	10	Aspell
Random Forest	70	0.9230769230769231	10	Aspell
Random Forest	80	0.9230769230769231	10	Aspell
Random Forest	90	0.9230769230769231	10	Aspell
Random Forest	100	0.9230769230769231	10	Aspell
Random Forest	1	0.7333333333333333	11	Aspell
Random Forest	2	0.7777777777777778	11	Aspell
Random Forest	3	0.8222222222222222	11	Aspell
Random Forest	4	0.8222222222222222	11	Aspell
Random Forest	5	0.8444444444444444	11	Aspell
Random Forest	6	0.8666666666666667	11	Aspell
Random Forest	7	0.8666666666666667	11	Aspell
Random Forest	8	0.8666666666666667	11	Aspell
Random Forest	9	0.8666666666666667	11	Aspell
Random Forest	10	0.8666666666666667	11	Aspell
Random Forest	20	0.8666666666666667	11	Aspell
Random Forest	30	0.8666666666666667	11	Aspell
Random Forest	40	0.8666666666666667	11	Aspell
Random Forest	50	0.8666666666666667	11	Aspell
Random Forest	60	0.8666666666666667	11	Aspell
Random Forest	70	0.8666666666666667	11	Aspell
Random Forest	80	0.8666666666666667	11	Aspell
Random Forest	90	0.8666666666666667	11	Aspell
Random Forest	100	0.8666666666666667	11	Aspell
Random Forest	1	0.7777777777777778	12	Aspell
Random Forest	2	0.8518518518518519	12	Aspell
Random Forest	3	0.9259259259259259	12	Aspell
Random Forest	4	0.9259259259259259	12	Aspell
Random Forest	5	0.9629629629629629	12	Aspell
Random Forest	6	0.9629629629629629	12	Aspell
Random Forest	7	0.9629629629629629	12	Aspell
Random Forest	8	0.9629629629629629	12	Aspell
Random Forest	9	0.9629629629629629	12	Aspell
Random Forest	10	0.9629629629629629	12	Aspell
Random Forest	20	0.9629629629629629	12	Aspell
Random Forest	30	0.9629629629629629	12	Aspell
Random Forest	40	0.9629629629629629	12	Aspell
Random Forest	50	0.9629629629629629	12	Aspell
Random Forest	60	0.9629629629629629	12	Aspell
Random Forest	70	0.9629629629629629	12	Aspell
Random Forest	80	0.9629629629629629	12	Aspell
Random Forest	90	0.9629629629629629	12	Aspell
Random Forest	100	0.9629629629629629	12	Aspell
Random Forest	1	0.75	13	Aspell
Random Forest	2	0.75	13	Aspell
Random Forest	3	0.8333333333333334	13	Aspell
Random Forest	4	0.8333333333333334	13	Aspell
Random Forest	5	0.8333333333333334	13	Aspell
Random Forest	6	0.9166666666666666	13	Aspell
Random Forest	7	0.9166666666666666	13	Aspell
Random Forest	8	0.9166666666666666	13	Aspell
Random Forest	9	0.9166666666666666	13	Aspell
Random Forest	10	0.9166666666666666	13	Aspell
Random Forest	20	0.9166666666666666	13	Aspell
Random Forest	30	0.9166666666666666	13	Aspell
Random Forest	40	0.9166666666666666	13	Aspell
Random Forest	50	0.9166666666666666	13	Aspell
Random Forest	60	0.9166666666666666	13	Aspell
Random Forest	70	0.9166666666666666	13	Aspell
Random Forest	80	0.9166666666666666	13	Aspell
Random Forest	90	0.9166666666666666	13	Aspell
Random Forest	100	0.9166666666666666	13	Aspell
Random Forest	1	0.6666666666666666	14	Aspell
Random Forest	2	0.6666666666666666	14	Aspell
Random Forest	3	0.6666666666666666	14	Aspell
Random Forest	4	1.0	14	Aspell
Random Forest	5	1.0	14	Aspell
Random Forest	6	1.0	14	Aspell
Random Forest	7	1.0	14	Aspell
Random Forest	8	1.0	14	Aspell
Random Forest	9	1.0	14	Aspell
Random Forest	10	1.0	14	Aspell
Random Forest	20	1.0	14	Aspell
Random Forest	30	1.0	14	Aspell
Random Forest	40	1.0	14	Aspell
Random Forest	50	1.0	14	Aspell
Random Forest	60	1.0	14	Aspell
Random Forest	70	1.0	14	Aspell
Random Forest	80	1.0	14	Aspell
Random Forest	90	1.0	14	Aspell
Random Forest	100	1.0	14	Aspell
Random Forest	1	1.0	15	Aspell
Random Forest	2	1.0	15	Aspell
Random Forest	3	1.0	15	Aspell
Random Forest	4	1.0	15	Aspell
Random Forest	5	1.0	15	Aspell
Random Forest	6	1.0	15	Aspell
Random Forest	7	1.0	15	Aspell
Random Forest	8	1.0	15	Aspell
Random Forest	9	1.0	15	Aspell
Random Forest	10	1.0	15	Aspell
Random Forest	20	1.0	15	Aspell
Random Forest	30	1.0	15	Aspell
Random Forest	40	1.0	15	Aspell
Random Forest	50	1.0	15	Aspell
Random Forest	60	1.0	15	Aspell
Random Forest	70	1.0	15	Aspell
Random Forest	80	1.0	15	Aspell
Random Forest	90	1.0	15	Aspell
Random Forest	100	1.0	15	Aspell
ConvNet (binary)	1	0.48022598870056504	-1	Aspell
ConvNet (binary)	2	0.664783427495292	-1	Aspell
ConvNet (binary)	3	0.7269303201506592	-1	Aspell
ConvNet (binary)	4	0.7740112994350282	-1	Aspell
ConvNet (binary)	5	0.8022598870056498	-1	Aspell
ConvNet (binary)	6	0.8154425612052729	-1	Aspell
ConvNet (binary)	7	0.8323917137476461	-1	Aspell
ConvNet (binary)	8	0.8474576271186439	-1	Aspell
ConvNet (binary)	9	0.8587570621468926	-1	Aspell
ConvNet (binary)	10	0.8625235404896422	-1	Aspell
ConvNet (binary)	20	0.8832391713747646	-1	Aspell
ConvNet (binary)	30	0.8870056497175142	-1	Aspell
ConvNet (binary)	40	0.8870056497175142	-1	Aspell
ConvNet (binary)	50	0.8870056497175142	-1	Aspell
ConvNet (binary)	60	0.8870056497175142	-1	Aspell
ConvNet (binary)	70	0.8870056497175142	-1	Aspell
ConvNet (binary)	80	0.8870056497175142	-1	Aspell
ConvNet (binary)	90	0.8870056497175142	-1	Aspell
ConvNet (binary)	100	0.8870056497175142	-1	Aspell
ConvNet (binary)	1	0.0	3	Aspell
ConvNet (binary)	2	0.16666666666666666	3	Aspell
ConvNet (binary)	3	0.25	3	Aspell
ConvNet (binary)	4	0.3333333333333333	3	Aspell
ConvNet (binary)	5	0.4166666666666667	3	Aspell
ConvNet (binary)	6	0.4166666666666667	3	Aspell
ConvNet (binary)	7	0.5	3	Aspell
ConvNet (binary)	8	0.5833333333333334	3	Aspell
ConvNet (binary)	9	0.5833333333333334	3	Aspell
ConvNet (binary)	10	0.5833333333333334	3	Aspell
ConvNet (binary)	20	0.8333333333333334	3	Aspell
ConvNet (binary)	30	0.9166666666666666	3	Aspell
ConvNet (binary)	40	0.9166666666666666	3	Aspell
ConvNet (binary)	50	0.9166666666666666	3	Aspell
ConvNet (binary)	60	0.9166666666666666	3	Aspell
ConvNet (binary)	70	0.9166666666666666	3	Aspell
ConvNet (binary)	80	0.9166666666666666	3	Aspell
ConvNet (binary)	90	0.9166666666666666	3	Aspell
ConvNet (binary)	100	0.9166666666666666	3	Aspell
ConvNet (binary)	1	0.13043478260869565	4	Aspell
ConvNet (binary)	2	0.21739130434782608	4	Aspell
ConvNet (binary)	3	0.2608695652173913	4	Aspell
ConvNet (binary)	4	0.43478260869565216	4	Aspell
ConvNet (binary)	5	0.6086956521739131	4	Aspell
ConvNet (binary)	6	0.6956521739130435	4	Aspell
ConvNet (binary)	7	0.6956521739130435	4	Aspell
ConvNet (binary)	8	0.7391304347826086	4	Aspell
ConvNet (binary)	9	0.7826086956521741	4	Aspell
ConvNet (binary)	10	0.8260869565217391	4	Aspell
ConvNet (binary)	20	0.9130434782608696	4	Aspell
ConvNet (binary)	30	0.9130434782608696	4	Aspell
ConvNet (binary)	40	0.9130434782608696	4	Aspell
ConvNet (binary)	50	0.9130434782608696	4	Aspell
ConvNet (binary)	60	0.9130434782608696	4	Aspell
ConvNet (binary)	70	0.9130434782608696	4	Aspell
ConvNet (binary)	80	0.9130434782608696	4	Aspell
ConvNet (binary)	90	0.9130434782608696	4	Aspell
ConvNet (binary)	100	0.9130434782608696	4	Aspell
ConvNet (binary)	1	0.3064516129032258	5	Aspell
ConvNet (binary)	2	0.532258064516129	5	Aspell
ConvNet (binary)	3	0.5967741935483871	5	Aspell
ConvNet (binary)	4	0.6612903225806451	5	Aspell
ConvNet (binary)	5	0.7096774193548387	5	Aspell
ConvNet (binary)	6	0.7258064516129032	5	Aspell
ConvNet (binary)	7	0.7903225806451613	5	Aspell
ConvNet (binary)	8	0.7903225806451613	5	Aspell
ConvNet (binary)	9	0.8387096774193549	5	Aspell
ConvNet (binary)	10	0.8387096774193549	5	Aspell
ConvNet (binary)	20	0.8709677419354839	5	Aspell
ConvNet (binary)	30	0.8870967741935484	5	Aspell
ConvNet (binary)	40	0.8870967741935484	5	Aspell
ConvNet (binary)	50	0.8870967741935484	5	Aspell
ConvNet (binary)	60	0.8870967741935484	5	Aspell
ConvNet (binary)	70	0.8870967741935484	5	Aspell
ConvNet (binary)	80	0.8870967741935484	5	Aspell
ConvNet (binary)	90	0.8870967741935484	5	Aspell
ConvNet (binary)	100	0.8870967741935484	5	Aspell
ConvNet (binary)	1	0.459016393442623	6	Aspell
ConvNet (binary)	2	0.639344262295082	6	Aspell
ConvNet (binary)	3	0.6885245901639344	6	Aspell
ConvNet (binary)	4	0.7049180327868853	6	Aspell
ConvNet (binary)	5	0.7049180327868853	6	Aspell
ConvNet (binary)	6	0.7213114754098361	6	Aspell
ConvNet (binary)	7	0.7377049180327869	6	Aspell
ConvNet (binary)	8	0.7377049180327869	6	Aspell
ConvNet (binary)	9	0.7540983606557377	6	Aspell
ConvNet (binary)	10	0.7540983606557377	6	Aspell
ConvNet (binary)	20	0.8032786885245902	6	Aspell
ConvNet (binary)	30	0.8032786885245902	6	Aspell
ConvNet (binary)	40	0.8032786885245902	6	Aspell
ConvNet (binary)	50	0.8032786885245902	6	Aspell
ConvNet (binary)	60	0.8032786885245902	6	Aspell
ConvNet (binary)	70	0.8032786885245902	6	Aspell
ConvNet (binary)	80	0.8032786885245902	6	Aspell
ConvNet (binary)	90	0.8032786885245902	6	Aspell
ConvNet (binary)	100	0.8032786885245902	6	Aspell
ConvNet (binary)	1	0.4375	7	Aspell
ConvNet (binary)	2	0.6125	7	Aspell
ConvNet (binary)	3	0.7375	7	Aspell
ConvNet (binary)	4	0.7625	7	Aspell
ConvNet (binary)	5	0.8	7	Aspell
ConvNet (binary)	6	0.8	7	Aspell
ConvNet (binary)	7	0.8	7	Aspell
ConvNet (binary)	8	0.825	7	Aspell
ConvNet (binary)	9	0.8375	7	Aspell
ConvNet (binary)	10	0.85	7	Aspell
ConvNet (binary)	20	0.8625	7	Aspell
ConvNet (binary)	30	0.8625	7	Aspell
ConvNet (binary)	40	0.8625	7	Aspell
ConvNet (binary)	50	0.8625	7	Aspell
ConvNet (binary)	60	0.8625	7	Aspell
ConvNet (binary)	70	0.8625	7	Aspell
ConvNet (binary)	80	0.8625	7	Aspell
ConvNet (binary)	90	0.8625	7	Aspell
ConvNet (binary)	100	0.8625	7	Aspell
ConvNet (binary)	1	0.581081081081081	8	Aspell
ConvNet (binary)	2	0.7162162162162162	8	Aspell
ConvNet (binary)	3	0.7837837837837838	8	Aspell
ConvNet (binary)	4	0.8243243243243243	8	Aspell
ConvNet (binary)	5	0.8378378378378378	8	Aspell
ConvNet (binary)	6	0.8513513513513513	8	Aspell
ConvNet (binary)	7	0.8513513513513513	8	Aspell
ConvNet (binary)	8	0.8513513513513513	8	Aspell
ConvNet (binary)	9	0.8513513513513513	8	Aspell
ConvNet (binary)	10	0.8513513513513513	8	Aspell
ConvNet (binary)	20	0.8513513513513513	8	Aspell
ConvNet (binary)	30	0.8513513513513513	8	Aspell
ConvNet (binary)	40	0.8513513513513513	8	Aspell
ConvNet (binary)	50	0.8513513513513513	8	Aspell
ConvNet (binary)	60	0.8513513513513513	8	Aspell
ConvNet (binary)	70	0.8513513513513513	8	Aspell
ConvNet (binary)	80	0.8513513513513513	8	Aspell
ConvNet (binary)	90	0.8513513513513513	8	Aspell
ConvNet (binary)	100	0.8513513513513513	8	Aspell
ConvNet (binary)	1	0.6129032258064516	9	Aspell
ConvNet (binary)	2	0.7741935483870968	9	Aspell
ConvNet (binary)	3	0.8387096774193549	9	Aspell
ConvNet (binary)	4	0.9032258064516128	9	Aspell
ConvNet (binary)	5	0.9032258064516128	9	Aspell
ConvNet (binary)	6	0.9193548387096774	9	Aspell
ConvNet (binary)	7	0.935483870967742	9	Aspell
ConvNet (binary)	8	0.935483870967742	9	Aspell
ConvNet (binary)	9	0.935483870967742	9	Aspell
ConvNet (binary)	10	0.935483870967742	9	Aspell
ConvNet (binary)	20	0.935483870967742	9	Aspell
ConvNet (binary)	30	0.935483870967742	9	Aspell
ConvNet (binary)	40	0.935483870967742	9	Aspell
ConvNet (binary)	50	0.935483870967742	9	Aspell
ConvNet (binary)	60	0.935483870967742	9	Aspell
ConvNet (binary)	70	0.935483870967742	9	Aspell
ConvNet (binary)	80	0.935483870967742	9	Aspell
ConvNet (binary)	90	0.935483870967742	9	Aspell
ConvNet (binary)	100	0.935483870967742	9	Aspell
ConvNet (binary)	1	0.6176470588235294	10	Aspell
ConvNet (binary)	2	0.7941176470588235	10	Aspell
ConvNet (binary)	3	0.8529411764705882	10	Aspell
ConvNet (binary)	4	0.8823529411764706	10	Aspell
ConvNet (binary)	5	0.8823529411764706	10	Aspell
ConvNet (binary)	6	0.8970588235294118	10	Aspell
ConvNet (binary)	7	0.8970588235294118	10	Aspell
ConvNet (binary)	8	0.9411764705882352	10	Aspell
ConvNet (binary)	9	0.9411764705882352	10	Aspell
ConvNet (binary)	10	0.9411764705882352	10	Aspell
ConvNet (binary)	20	0.9411764705882352	10	Aspell
ConvNet (binary)	30	0.9411764705882352	10	Aspell
ConvNet (binary)	40	0.9411764705882352	10	Aspell
ConvNet (binary)	50	0.9411764705882352	10	Aspell
ConvNet (binary)	60	0.9411764705882352	10	Aspell
ConvNet (binary)	70	0.9411764705882352	10	Aspell
ConvNet (binary)	80	0.9411764705882352	10	Aspell
ConvNet (binary)	90	0.9411764705882352	10	Aspell
ConvNet (binary)	100	0.9411764705882352	10	Aspell
ConvNet (binary)	1	0.4782608695652174	11	Aspell
ConvNet (binary)	2	0.7173913043478259	11	Aspell
ConvNet (binary)	3	0.7391304347826086	11	Aspell
ConvNet (binary)	4	0.7826086956521741	11	Aspell
ConvNet (binary)	5	0.8260869565217391	11	Aspell
ConvNet (binary)	6	0.8260869565217391	11	Aspell
ConvNet (binary)	7	0.8478260869565217	11	Aspell
ConvNet (binary)	8	0.8695652173913043	11	Aspell
ConvNet (binary)	9	0.8695652173913043	11	Aspell
ConvNet (binary)	10	0.8695652173913043	11	Aspell
ConvNet (binary)	20	0.8695652173913043	11	Aspell
ConvNet (binary)	30	0.8695652173913043	11	Aspell
ConvNet (binary)	40	0.8695652173913043	11	Aspell
ConvNet (binary)	50	0.8695652173913043	11	Aspell
ConvNet (binary)	60	0.8695652173913043	11	Aspell
ConvNet (binary)	70	0.8695652173913043	11	Aspell
ConvNet (binary)	80	0.8695652173913043	11	Aspell
ConvNet (binary)	90	0.8695652173913043	11	Aspell
ConvNet (binary)	100	0.8695652173913043	11	Aspell
ConvNet (binary)	1	0.5555555555555556	12	Aspell
ConvNet (binary)	2	0.8518518518518519	12	Aspell
ConvNet (binary)	3	0.8518518518518519	12	Aspell
ConvNet (binary)	4	0.925925925925926	12	Aspell
ConvNet (binary)	5	0.925925925925926	12	Aspell
ConvNet (binary)	6	0.925925925925926	12	Aspell
ConvNet (binary)	7	0.9629629629629628	12	Aspell
ConvNet (binary)	8	0.9629629629629628	12	Aspell
ConvNet (binary)	9	0.9629629629629628	12	Aspell
ConvNet (binary)	10	0.9629629629629628	12	Aspell
ConvNet (binary)	20	0.9629629629629628	12	Aspell
ConvNet (binary)	30	0.9629629629629628	12	Aspell
ConvNet (binary)	40	0.9629629629629628	12	Aspell
ConvNet (binary)	50	0.9629629629629628	12	Aspell
ConvNet (binary)	60	0.9629629629629628	12	Aspell
ConvNet (binary)	70	0.9629629629629628	12	Aspell
ConvNet (binary)	80	0.9629629629629628	12	Aspell
ConvNet (binary)	90	0.9629629629629628	12	Aspell
ConvNet (binary)	100	0.9629629629629628	12	Aspell
ConvNet (binary)	1	0.5833333333333334	13	Aspell
ConvNet (binary)	2	0.8333333333333334	13	Aspell
ConvNet (binary)	3	0.8333333333333334	13	Aspell
ConvNet (binary)	4	0.8333333333333334	13	Aspell
ConvNet (binary)	5	0.9166666666666666	13	Aspell
ConvNet (binary)	6	0.9166666666666666	13	Aspell
ConvNet (binary)	7	0.9166666666666666	13	Aspell
ConvNet (binary)	8	0.9166666666666666	13	Aspell
ConvNet (binary)	9	0.9166666666666666	13	Aspell
ConvNet (binary)	10	0.9166666666666666	13	Aspell
ConvNet (binary)	20	0.9166666666666666	13	Aspell
ConvNet (binary)	30	0.9166666666666666	13	Aspell
ConvNet (binary)	40	0.9166666666666666	13	Aspell
ConvNet (binary)	50	0.9166666666666666	13	Aspell
ConvNet (binary)	60	0.9166666666666666	13	Aspell
ConvNet (binary)	70	0.9166666666666666	13	Aspell
ConvNet (binary)	80	0.9166666666666666	13	Aspell
ConvNet (binary)	90	0.9166666666666666	13	Aspell
ConvNet (binary)	100	0.9166666666666666	13	Aspell
ConvNet (binary)	1	0.6666666666666666	14	Aspell
ConvNet (binary)	2	1.0	14	Aspell
ConvNet (binary)	3	1.0	14	Aspell
ConvNet (binary)	4	1.0	14	Aspell
ConvNet (binary)	5	1.0	14	Aspell
ConvNet (binary)	6	1.0	14	Aspell
ConvNet (binary)	7	1.0	14	Aspell
ConvNet (binary)	8	1.0	14	Aspell
ConvNet (binary)	9	1.0	14	Aspell
ConvNet (binary)	10	1.0	14	Aspell
ConvNet (binary)	20	1.0	14	Aspell
ConvNet (binary)	30	1.0	14	Aspell
ConvNet (binary)	40	1.0	14	Aspell
ConvNet (binary)	50	1.0	14	Aspell
ConvNet (binary)	60	1.0	14	Aspell
ConvNet (binary)	70	1.0	14	Aspell
ConvNet (binary)	80	1.0	14	Aspell
ConvNet (binary)	90	1.0	14	Aspell
ConvNet (binary)	100	1.0	14	Aspell
ConvNet (binary)	1	1.0	15	Aspell
ConvNet (binary)	2	1.0	15	Aspell
ConvNet (binary)	3	1.0	15	Aspell
ConvNet (binary)	4	1.0	15	Aspell
ConvNet (binary)	5	1.0	15	Aspell
ConvNet (binary)	6	1.0	15	Aspell
ConvNet (binary)	7	1.0	15	Aspell
ConvNet (binary)	8	1.0	15	Aspell
ConvNet (binary)	9	1.0	15	Aspell
ConvNet (binary)	10	1.0	15	Aspell
ConvNet (binary)	20	1.0	15	Aspell
ConvNet (binary)	30	1.0	15	Aspell
ConvNet (binary)	40	1.0	15	Aspell
ConvNet (binary)	50	1.0	15	Aspell
ConvNet (binary)	60	1.0	15	Aspell
ConvNet (binary)	70	1.0	15	Aspell
ConvNet (binary)	80	1.0	15	Aspell
ConvNet (binary)	90	1.0	15	Aspell
ConvNet (binary)	100	1.0	15	Aspell
ConvNet (binary)	1	0.7177189409368635	-1	Wikipedia
ConvNet (binary)	2	0.8501018329938901	-1	Wikipedia
ConvNet (binary)	3	0.894908350305499	-1	Wikipedia
ConvNet (binary)	4	0.9107942973523422	-1	Wikipedia
ConvNet (binary)	5	0.920570264765784	-1	Wikipedia
ConvNet (binary)	6	0.929938900203666	-1	Wikipedia
ConvNet (binary)	7	0.9372708757637476	-1	Wikipedia
ConvNet (binary)	8	0.940936863543788	-1	Wikipedia
ConvNet (binary)	9	0.9441955193482688	-1	Wikipedia
ConvNet (binary)	10	0.9466395112016294	-1	Wikipedia
ConvNet (binary)	20	0.9576374745417516	-1	Wikipedia
ConvNet (binary)	30	0.9588594704684318	-1	Wikipedia
ConvNet (binary)	40	0.959674134419552	-1	Wikipedia
ConvNet (binary)	50	0.959674134419552	-1	Wikipedia
ConvNet (binary)	60	0.959674134419552	-1	Wikipedia
